customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3946_MHCZW,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month_to_month,No,MailedCheck,50.9,50.9,Yes
4623_ZKHLY,Male,0,Yes,No,22,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,BankTransferAutomatic,20.45,471.55,No
6732_VAILE,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,CreditCardAutomatic,85.95,5931.75,No
8201_AAXCB,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month_to_month,No,ElectronicCheck,60.35,1404.65,No
7696_CFTAT,Male,0,Yes,Yes,37,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,BankTransferAutomatic,19.8,726.1,No
1845_CSBRZ,Female,1,Yes,Yes,22,Yes,Yes,FiberOptic,No,No,No,No,Yes,No,Month_to_month,No,BankTransferAutomatic,85.35,1961.6,No
2123_VSCOT,Female,0,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,TwoYear,Yes,BankTransferAutomatic,72.1,4194.85,No
6651_AZVTJ,Male,0,Yes,Yes,49,Yes,Yes,FiberOptic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,99.8,4872.45,Yes
4566_GOLUK,Male,0,Yes,Yes,47,Yes,Yes,FiberOptic,No,No,Yes,Yes,Yes,Yes,Month_to_month,Yes,BankTransferAutomatic,107.35,5118.95,Yes
2484_DGXPZ,Female,0,Yes,Yes,31,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,MailedCheck,19.55,658.95,Yes
2018_QKYGT,Male,0,Yes,Yes,1,Yes,No,FiberOptic,No,No,No,No,No,Yes,Month_to_month,Yes,ElectronicCheck,81.05,81.05,No
2792_VPPET,Male,0,No,No,3,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,ElectronicCheck,20.5,76.95,No
7409_JURKQ,Female,0,Yes,No,53,Yes,Yes,FiberOptic,No,Yes,Yes,Yes,Yes,Yes,OneYear,Yes,BankTransferAutomatic,111.8,5809.75,No
3247_MHJKM,Male,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,20.2,20.2,No
1964_SVLEA,Male,0,No,No,20,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,MailedCheck,19.7,415.9,No
4587_NUKOX,Female,0,No,No,3,Yes,No,FiberOptic,Yes,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,79.1,246.5,Yes
7297_DVYGA,Female,0,No,No,51,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,BankTransferAutomatic,19.85,996.95,No
2239_CGBUZ,Female,0,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,OneYear,Yes,BankTransferAutomatic,60.5,3145.15,No
0854_UYHZD,Female,0,Yes,Yes,13,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.55,265.3,No
7243_LCGGZ,Female,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,20.9,20.9,No
8267_KFGYD,Male,0,No,Yes,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,MailedCheck,21.05,21.05,No
4890_VMUAV,Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,OneYear,No,ElectronicCheck,71.5,4576.3,No
9261_WDCAF,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month_to_month,No,MailedCheck,54.65,189.1,No
3764_MNMOI,Male,0,No,No,46,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,CreditCardAutomatic,19.2,908.15,No
7442_YGZFK,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month_to_month,Yes,CreditCardAutomatic,49.8,49.8,No
0420_BWTPW,Male,0,No,Yes,8,No,NoPhoneService,DSL,No,No,No,No,No,No,Month_to_month,No,MailedCheck,25.5,215.2,Yes
8229_BUJHX,Female,0,Yes,Yes,71,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,BankTransferAutomatic,20.5,1500.95,No
7449_HVPIV,Male,0,Yes,Yes,55,Yes,Yes,FiberOptic,No,No,Yes,No,Yes,No,Month_to_month,Yes,CreditCardAutomatic,90.4,5099.15,No
5504_WSIUR,Female,0,No,No,70,Yes,Yes,FiberOptic,No,Yes,Yes,Yes,No,No,OneYear,Yes,BankTransferAutomatic,90.25,6385.95,No
8183_ONMXC,Female,0,No,No,2,Yes,No,FiberOptic,No,No,No,No,No,Yes,Month_to_month,No,ElectronicCheck,80.75,159.45,Yes
8466_PZBLH,Male,0,Yes,Yes,67,Yes,Yes,FiberOptic,Yes,No,No,Yes,Yes,Yes,TwoYear,No,BankTransferAutomatic,104.6,6885.75,No
9614_RMGHA,Male,0,Yes,No,65,Yes,Yes,FiberOptic,No,Yes,No,No,Yes,No,Month_to_month,Yes,BankTransferAutomatic,91.85,5940.85,Yes
8735_IJJEG,Male,0,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month_to_month,No,CreditCardAutomatic,50.2,668.85,No
0564_MUUQK,Female,0,Yes,Yes,20,Yes,Yes,FiberOptic,No,No,Yes,Yes,No,Yes,Month_to_month,Yes,BankTransferAutomatic,95.5,1916.2,No
5054_IEXZT,Male,0,No,Yes,1,Yes,No,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,75.35,75.35,Yes
5834_ASPWA,Male,0,No,No,1,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,75.45,75.45,Yes
0701_RFGFI,Female,0,Yes,Yes,49,Yes,Yes,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,BankTransferAutomatic,95.4,4613.95,No
0019_EFAEP,Female,0,No,No,72,Yes,Yes,FiberOptic,Yes,Yes,Yes,No,Yes,No,TwoYear,Yes,BankTransferAutomatic,101.3,7261.25,No
5619_PTMIK,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month_to_month,No,ElectronicCheck,53.1,2459.8,No
3737_XBQDD,Male,0,No,No,24,Yes,Yes,FiberOptic,No,Yes,Yes,No,No,No,Month_to_month,Yes,BankTransferAutomatic,84.85,2048.8,No
5882_CMAZQ,Female,0,Yes,Yes,5,No,NoPhoneService,DSL,No,Yes,No,Yes,No,No,Month_to_month,No,ElectronicCheck,34.25,163.55,No
5846_QFDFI,Female,0,Yes,Yes,33,Yes,Yes,FiberOptic,No,Yes,Yes,Yes,No,No,Month_to_month,No,CreditCardAutomatic,88.6,2888.7,No
4445_KWOKW,Female,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,OneYear,Yes,BankTransferAutomatic,60.15,2421.6,No
3511_APPBJ,Male,0,No,No,23,Yes,No,FiberOptic,Yes,No,Yes,No,Yes,Yes,OneYear,Yes,CreditCardAutomatic,99.95,2292.75,No
7967_HYCDE,Male,0,No,No,8,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,No,BankTransferAutomatic,70.7,553.4,No
2430_RRYUW,Male,0,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No,OneYear,Yes,MailedCheck,54.8,3465.7,No
3948_XHGNA,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,Yes,BankTransferAutomatic,49.55,1210.4,Yes
3723_BFBGR,Male,1,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month_to_month,No,CreditCardAutomatic,54.8,1291.3,No
0565_IYCGT,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,OneYear,Yes,CreditCardAutomatic,78.6,5356.45,Yes
5447_WZAFP,Female,0,No,No,53,Yes,No,FiberOptic,No,Yes,Yes,No,Yes,Yes,OneYear,Yes,MailedCheck,100.3,5200.8,No
5110_CHOPY,Female,0,No,No,60,No,NoPhoneService,DSL,Yes,No,Yes,No,Yes,Yes,TwoYear,No,ElectronicCheck,53.6,3237.05,No
5445_UTODQ,Female,0,Yes,No,7,Yes,No,FiberOptic,No,No,No,No,Yes,No,Month_to_month,Yes,ElectronicCheck,81.1,576.65,Yes
4425_OWHWB,Female,0,No,No,20,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,CreditCardAutomatic,19.35,433.75,No
7892_QVYKW,Female,0,Yes,Yes,23,Yes,Yes,FiberOptic,No,No,No,No,No,Yes,Month_to_month,No,ElectronicCheck,85.6,1868.4,No
9675_ICXCT,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,TwoYear,Yes,ElectronicCheck,80.8,5728.55,No
1024_VRZHF,Male,0,Yes,No,11,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,74.95,825.7,Yes
4703_MQYKT,Male,0,No,No,21,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.6,390.4,No
9497_QCMMS,Male,1,No,No,1,Yes,Yes,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,93.55,93.55,Yes
5692_ICXLW,Male,1,No,No,31,Yes,Yes,FiberOptic,No,Yes,No,No,Yes,No,Month_to_month,Yes,ElectronicCheck,90.7,2845.15,No
0602_DDUML,Female,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,TwoYear,No,MailedCheck,69.75,3894.4,No
2208_MPXIO,Female,0,Yes,Yes,45,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,BankTransferAutomatic,20,886.4,No
1960_UYCNN,Male,0,No,No,10,Yes,Yes,FiberOptic,No,Yes,Yes,No,No,Yes,Month_to_month,Yes,ElectronicCheck,95.25,1021.55,No
0348_SDKOL,Female,0,Yes,No,58,Yes,Yes,FiberOptic,No,No,Yes,Yes,Yes,Yes,Month_to_month,Yes,CreditCardAutomatic,102.1,5885.4,Yes
3190_FZATL,Male,0,No,Yes,14,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,19.95,268.4,No
7336_RLLRH,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,OneYear,No,MailedCheck,80.85,2204.35,No
4373_MAVJG,Female,0,Yes,Yes,14,Yes,Yes,FiberOptic,No,Yes,No,No,No,Yes,Month_to_month,Yes,BankTransferAutomatic,90.9,1259,Yes
8901_HJXTF,Female,0,Yes,Yes,12,No,NoPhoneService,DSL,No,Yes,No,No,No,No,Month_to_month,No,MailedCheck,29.2,309.1,Yes
7710_JSYOA,Female,0,Yes,Yes,69,Yes,Yes,FiberOptic,No,Yes,No,Yes,No,Yes,TwoYear,Yes,BankTransferAutomatic,93.3,6398.05,No
5419_KLXBN,Female,0,Yes,Yes,25,Yes,No,FiberOptic,No,Yes,Yes,No,Yes,No,Month_to_month,Yes,BankTransferAutomatic,89.15,2257.75,Yes
3424_NMNBO,Male,1,Yes,No,58,Yes,Yes,FiberOptic,Yes,Yes,Yes,No,Yes,Yes,OneYear,Yes,ElectronicCheck,108.85,6287.25,Yes
9885_MFVSU,Female,0,Yes,Yes,35,No,NoPhoneService,DSL,Yes,No,No,Yes,Yes,No,TwoYear,Yes,CreditCardAutomatic,46.35,1662.05,No
4514_GFCFI,Female,1,No,No,16,Yes,Yes,FiberOptic,No,No,No,No,Yes,No,Month_to_month,Yes,ElectronicCheck,84.75,1350.15,Yes
0607_MVMGC,Male,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,OneYear,No,CreditCardAutomatic,78.75,3600.65,No
3365_SAIGS,Female,0,No,No,17,Yes,No,FiberOptic,No,Yes,No,No,Yes,No,Month_to_month,Yes,ElectronicCheck,83.55,1329.15,No
9828_AOQLM,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,45.7,45.7,Yes
8022_BECSI,Male,0,No,No,22,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,MailedCheck,19.6,422.5,No
8000_REIQB,Female,1,No,No,1,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,69.95,69.95,Yes
9993_LHIEB,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,TwoYear,No,MailedCheck,67.85,4627.65,No
0266_CLZKZ,Female,0,Yes,Yes,67,Yes,Yes,FiberOptic,No,No,Yes,Yes,Yes,Yes,TwoYear,Yes,BankTransferAutomatic,105.65,6717.9,No
7615_ESMYF,Female,0,Yes,No,2,No,NoPhoneService,DSL,No,No,No,No,Yes,Yes,Month_to_month,No,ElectronicCheck,44.6,97.1,Yes
3858_VOBET,Male,0,No,No,23,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,74.95,1710.45,Yes
7020_OZKXZ,Female,1,No,No,9,Yes,No,FiberOptic,No,No,Yes,No,No,No,Month_to_month,No,CreditCardAutomatic,75.5,637.4,No
3977_QCRSL,Female,0,No,No,5,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,20.15,117.95,No
0017_DINOC,Male,0,No,No,54,No,NoPhoneService,DSL,Yes,No,No,Yes,Yes,No,TwoYear,No,CreditCardAutomatic,45.2,2460.55,No
1447_PJGGA,Female,0,No,No,57,Yes,No,FiberOptic,No,No,Yes,No,Yes,Yes,TwoYear,Yes,ElectronicCheck,95.25,5464.65,Yes
8565_CLBZW,Male,0,No,No,24,Yes,Yes,FiberOptic,No,No,Yes,No,Yes,No,Month_to_month,Yes,MailedCheck,89.85,2165.05,Yes
9139_WQQDY,Female,0,Yes,Yes,49,Yes,Yes,FiberOptic,No,Yes,No,No,Yes,Yes,OneYear,No,MailedCheck,100.45,4941.8,Yes
0224_HJAPT,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month_to_month,No,ElectronicCheck,47.15,223.15,Yes
8086_OVPWV,Male,0,No,No,2,Yes,No,FiberOptic,No,No,No,No,No,Yes,Month_to_month,Yes,ElectronicCheck,80.2,181.1,Yes
9430_FRQOC,Female,0,No,Yes,4,Yes,Yes,FiberOptic,No,No,Yes,Yes,No,No,Month_to_month,Yes,MailedCheck,87.1,341.45,Yes
7639_OPLNG,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,TwoYear,Yes,BankTransferAutomatic,79.25,5731.85,No
3074_GQWYX,Male,0,No,No,5,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,BankTransferAutomatic,75.9,357.75,Yes
1492_QGCLU,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month_to_month,No,ElectronicCheck,85.7,4616.1,No
6845_RGTYS,Female,0,Yes,No,47,Yes,Yes,FiberOptic,Yes,Yes,Yes,No,Yes,No,Month_to_month,Yes,ElectronicCheck,98.75,4533.7,Yes
7328_OWMOM,Female,0,No,Yes,31,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,CreditCardAutomatic,20.1,589.25,No
4418_LZMSV,Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month_to_month,No,BankTransferAutomatic,61.8,750.1,No
5155_AZQPB,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month_to_month,No,MailedCheck,49.9,1410.25,No
8861_HGGKB,Female,0,No,No,10,Yes,Yes,FiberOptic,No,No,No,No,No,Yes,Month_to_month,No,ElectronicCheck,86.45,830.85,Yes
1087_GRUYI,Male,0,Yes,No,38,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,BankTransferAutomatic,20.4,743.5,No
7065_YUNRY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,MailedCheck,45.3,45.3,Yes
7694_VLBWQ,Male,0,Yes,No,67,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,OneYear,No,ElectronicCheck,104.1,7040.85,Yes
2546_KZAAT,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,OneYear,Yes,MailedCheck,75.4,3865.45,No
0181_RITDD,Male,0,Yes,Yes,62,Yes,No,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,MailedCheck,108.15,6825.65,No
5989_PGKJB,Female,0,No,No,16,Yes,No,FiberOptic,No,Yes,No,No,No,Yes,Month_to_month,Yes,ElectronicCheck,86.25,1340.1,No
4795_KTRTH,Female,1,Yes,No,5,Yes,Yes,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,81,371.65,Yes
8272_ONJLV,Male,0,No,No,12,Yes,No,FiberOptic,No,No,Yes,No,Yes,Yes,OneYear,No,ElectronicCheck,95.7,1184,No
1488_PBLJN,Female,0,Yes,Yes,72,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,BankTransferAutomatic,116.85,8477.7,No
0308_GIQJT,Male,1,No,No,71,Yes,Yes,FiberOptic,No,Yes,No,Yes,Yes,Yes,OneYear,No,BankTransferAutomatic,105.75,7382.85,No
3778_FOAQW,Female,0,Yes,No,24,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,MailedCheck,20.15,456.85,No
4452_ROHMO,Female,0,No,No,15,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.6,331.6,No
6481_OGDOO,Male,0,Yes,No,67,Yes,No,FiberOptic,Yes,Yes,No,No,No,Yes,OneYear,Yes,CreditCardAutomatic,90.6,6056.15,Yes
3090_LETTY,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month_to_month,No,BankTransferAutomatic,60.95,134.6,No
5349_AZPEW,Female,0,Yes,Yes,5,No,NoPhoneService,DSL,No,No,No,No,No,No,Month_to_month,No,MailedCheck,25.05,125.5,No
3753_TSEMP,Female,0,Yes,No,15,Yes,No,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,No,ElectronicCheck,88.15,1390.6,Yes
8305_VHZBZ,Male,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,MailedCheck,20.2,20.2,Yes
9720_JJJOR,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,OneYear,Yes,BankTransferAutomatic,60.3,2511.3,No
8100_HZZLJ,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month_to_month,Yes,ElectronicCheck,63.95,2737.05,No
8775_ERLNB,Male,1,Yes,No,1,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,No,ElectronicCheck,74.3,74.3,No
8309_IEYJD,Female,1,No,No,1,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,MailedCheck,70.6,70.6,No
9172_JITSM,Female,0,Yes,Yes,26,Yes,No,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,90.8,2361.8,Yes
6298_QDFNH,Male,0,No,No,22,Yes,Yes,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,79.35,1730.35,Yes
7398_HPYZQ,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,BankTransferAutomatic,90.55,6404,No
3546_GHEAE,Male,0,No,No,7,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.45,165.35,No
7361_YPXFS,Female,1,No,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month_to_month,No,BankTransferAutomatic,64.45,1867.6,No
6557_BZXLQ,Male,1,No,No,16,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,No,ElectronicCheck,69.65,1043.3,No
2550_QHZGP,Male,0,No,No,7,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,MailedCheck,19.5,128.6,No
7519_JTWQH,Female,0,No,No,69,Yes,Yes,FiberOptic,No,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,BankTransferAutomatic,110.5,7455.45,No
2538_OIMXF,Female,0,No,Yes,1,No,NoPhoneService,DSL,No,No,No,No,No,No,Month_to_month,No,MailedCheck,24.7,24.7,No
8543_MSDMF,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,77.4,206.15,No
9961_JBNMK,Male,1,No,No,21,Yes,No,FiberOptic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,BankTransferAutomatic,96.8,2030.3,Yes
1170_SASML,Female,0,Yes,No,69,Yes,Yes,FiberOptic,No,Yes,Yes,No,No,No,Month_to_month,Yes,BankTransferAutomatic,85.4,5869.4,No
4872_JCVCA,Female,0,Yes,No,71,No,NoPhoneService,DSL,Yes,Yes,Yes,Yes,No,No,TwoYear,Yes,BankTransferAutomatic,47.6,3377.8,No
5346_BZCHP,Female,0,Yes,Yes,69,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.4,1346.2,No
2038_LLMLM,Female,0,No,No,48,Yes,Yes,FiberOptic,No,No,Yes,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,103.85,4946.05,No
6173_ITPWD,Male,0,Yes,No,47,Yes,Yes,FiberOptic,No,Yes,Yes,No,No,No,Month_to_month,Yes,BankTransferAutomatic,83.35,4065,Yes
9734_UYXQI,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,49.4,106.55,Yes
1216_BGTSP,Male,0,No,No,45,Yes,Yes,FiberOptic,Yes,No,Yes,Yes,Yes,Yes,Month_to_month,Yes,CreditCardAutomatic,108.45,4964.7,No
4138_NAXED,Male,0,No,No,51,Yes,Yes,FiberOptic,No,Yes,No,No,No,No,Month_to_month,No,BankTransferAutomatic,81,4085.75,No
2189_UXTKY,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,79.2,1742.75,Yes
0744_BIKKF,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,BankTransferAutomatic,86.65,6224.8,No
7483_IQWIB,Male,0,Yes,Yes,37,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,No,Month_to_month,Yes,ElectronicCheck,92.95,3415.25,No
5248_KWLAR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,ElectronicCheck,90.35,6325.25,No
4958_GZWIY,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,No,Month_to_month,No,ElectronicCheck,48.7,340.25,Yes
7996_MHXLW,Female,0,No,No,66,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,CreditCardAutomatic,25.15,1683.6,No
7833_PKIHD,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,OneYear,Yes,BankTransferAutomatic,76.4,3966.3,No
7061_OVMIM,Female,0,Yes,Yes,30,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,BankTransferAutomatic,19.55,608.5,No
5153_RTHKF,Female,0,No,No,34,Yes,Yes,FiberOptic,No,No,No,No,Yes,No,Month_to_month,No,ElectronicCheck,85.35,2896.6,No
1852_QSWCD,Male,0,Yes,Yes,64,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,MailedCheck,24.8,1514.85,No
4832_VRBMR,Male,1,Yes,No,65,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,OneYear,Yes,BankTransferAutomatic,103.15,6792.45,No
9079_LWTFD,Male,0,No,No,47,Yes,Yes,FiberOptic,Yes,Yes,No,Yes,Yes,No,Month_to_month,No,MailedCheck,100.75,4669.2,No
6356_ELRKD,Female,0,No,No,1,Yes,No,FiberOptic,Yes,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,95.6,95.6,Yes
8624_GIOUT,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month_to_month,Yes,CreditCardAutomatic,59.75,2934.3,Yes
3392_EHMNK,Female,0,Yes,Yes,67,Yes,Yes,FiberOptic,No,Yes,No,Yes,Yes,No,TwoYear,No,CreditCardAutomatic,94.1,6302.8,No
5986_WWXDV,Male,0,No,Yes,39,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,BankTransferAutomatic,19.35,779.2,No
3061_BCKYI,Male,0,No,No,14,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,19.9,283.75,No
6179_GJPSO,Female,1,No,No,43,Yes,No,FiberOptic,Yes,Yes,No,Yes,Yes,Yes,Month_to_month,Yes,CreditCardAutomatic,108.15,4600.7,Yes
7901_TBKJX,Male,1,No,No,56,Yes,Yes,FiberOptic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,101.05,5594,No
7228_PAQPD,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,OneYear,No,CreditCardAutomatic,59.1,772.85,No
3177_LASXD,Female,0,No,No,1,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,No,ElectronicCheck,71.35,71.35,Yes
7746_QYVCO,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,OneYear,Yes,MailedCheck,55.85,857.8,No
5804_HYIEZ,Male,0,Yes,Yes,70,Yes,Yes,FiberOptic,Yes,Yes,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,106.05,7554.05,No
